accession,label
GCA_022494515.1&&1518592_290_1_1_2180,Cas2
GCA_022558425.1&&115618_905_1_2_4179,Cas1
GCA_022558425.1&&116501_305_1_3_4179,Cas2
GCA_022558445.1&&2881239_992_2_8_7329,Cas1
GCA_022559165.1&&399278_305_2_2_5837,Cas2
GCA_022569875.1&&6860070_974_1_1_9711,Cas1
GCA_022569955.1&&5735730_974_2_6_4733,Cas1
GCA_022631175.1&&3443284_977_1_1_2134,Cas1
GCA_022654545.1&&3674915_284_2_1_8955,Cas2
GCA_022674245.1&&104257_1610_1_2_7813,Cas1
GCA_022674245.1&&105873_293_1_3_7813,Cas2
GCA_900009275.2&&2144209_296_2_1_6880,Cas2
GCA_900009275.2&&2144502_977_2_2_6880,Cas1
GCA_900015005.1&&206460_305_1_3_7939,Cas2
GCA_900016155.1&&2423672_248_1_5_6403,Cas2
GCA_900070325.1&&558163_293_1_7_5341,Cas2
GCA_900083515.1&&1564762_1688_2_2_144,Cas1
GCA_900086925.1&&1827925_302_2_1_8160,Cas2
GCA_900087165.1&&2190178_1601_1_4_2985,Cas1
GCA_900095075.1&&2180981_302_1_5_7141,Cas2
GCA_900095295.1&&1377274_263_2_1_2069,Cas2
GCA_900095795.1&&998037_989_1_5_1093,Cas1
GCA_900095815.1&&1364657_263_2_6_6933,Cas2
GCA_900095815.1&&1364922_968_2_7_6933,Cas1
GCA_900097215.1&&2193102_1601_2_2_6346,Cas1
GCA_900097225.1&&444744_1601_2_2_5457,Cas1
GCA_900097255.1&&2122441_1601_1_4_1685,Cas1
GCA_900097255.1&&2124039_302_1_5_1685,Cas2
GCA_900105995.1&&2067988_272_1_1_5305,Cas2
GCA_900105995.1&&2068270_947_1_2_5305,Cas1
GCA_900119765.1&&176217_992_1_2_6808,Cas1
GCA_900119765.1&&177216_299_1_3_6808,Cas2
GCA_900155855.1&&961950_869_1_2_9053,Cas1
GCA_900168365.1&&1112218_998_1_7_1403,Cas1
GCA_900186985.1&&1841921_317_2_1_11329,Cas2
GCA_900187135.1&&1589699_299_2_1_7059,Cas2
GCA_900187175.1&&1529168_1004_2_2_1231,Cas1
GCA_900187215.1&&2520723_302_1_5_6081,Cas2
GCA_900187295.1&&2641741_299_1_5_7987,Cas2
GCA_900209925.1&&2459367_260_2_1_1156,Cas2
GCA_900209925.1&&2459654_1928_2_2_1156,Cas1
GCA_900215505.1&&2003476_287_2_1_10106,Cas2
GCA_900230115.1&&4325286_296_2_1_6552,Cas2
GCA_900248165.1&&1556748_1019_2_2_7803,Cas1
GCA_900474775.1&&960620_869_2_3_9869,Cas1
GCA_900474875.1&&1476684_869_2_3_6707,Cas1
GCA_900474945.1&&779894_869_1_2_8832,Cas1
GCA_900474965.1&&571287_1025_1_6_2643,Cas1
GCA_900474965.1&&959246_311_2_2_7988,Cas2
GCA_900474985.1&&800902_911_1_2_687,Cas1
GCA_900475005.1&&573813_293_1_7_10497,Cas2
GCA_900475115.1&&562133_293_1_7_1392,Cas2
GCA_900475185.1&&1565644_1025_2_2_11109,Cas1
GCA_900475295.1&&615103_1025_1_6_5919,Cas1
GCA_900475355.1&&863816_341_1_3_6982,Cas2
GCA_900475435.1&&565934_293_1_7_3957,Cas2
GCA_900475605.1&&662993_1601_2_1_2855,Cas1
GCA_900475635.1&&1908450_299_1_5_6188,Cas2
GCA_900475725.1&&1222083_311_1_3_6283,Cas2
GCA_900476255.1&&823954_980_1_3_7001,Cas1
GCA_900476255.1&&824936_272_1_4_7001,Cas2
GCA_900477945.1&&1002853_1070_1_8_4094,Cas1
GCA_900478185.1&&672938_830_1_2_3115,Cas1
GCA_900478315.1&&1517641_1001_2_2_9667,Cas1
GCA_900478745.1&&2819314_974_2_6_10456,Cas1
GCA_900498135.1&&4716735_1661_2_2_1074,Cas1
GCA_900537995.1&&1223695_1004_1_7_5605,Cas1
GCA_900603025.1&&5086333_1688_2_1_2429,Cas1
GCA_900618315.1&&2816244_974_2_6_6180,Cas1
GCA_900635205.1&&1137701_920_1_7_5004,Cas1
GCA_900635825.1&&2978976_299_2_2_8309,Cas2
GCA_900635825.1&&2980815_557_2_3_8309,Cas1
GCA_900636325.1&&80637_305_1_2_7169,Cas2
GCA_900636415.1&&1403716_344_2_2_6583,Cas2
GCA_900636425.1&&760783_869_1_2_8894,Cas1
GCA_900636445.1&&698028_911_1_2_4566,Cas1
GCA_900636525.1&&1233028_866_2_3_3859,Cas1
GCA_900636625.1&&1993353_980_2_2_10634,Cas1
GCA_900636635.1&&3180997_299_2_1_6904,Cas2
GCA_900636745.1&&1987895_956_2_2_3786,Cas1
GCA_900636775.1&&439442_329_1_3_1898,Cas2
GCA_900636955.1&&177828_992_1_2_4204,Cas1
GCA_900636955.1&&178827_299_1_3_4204,Cas2
GCA_900637075.1&&782198_1025_2_2_5804,Cas1
GCA_900637165.1&&1056752_1607_2_1_437,Cas1
GCA_900637325.1&&444874_998_1_2_5237,Cas1
GCA_900637655.1&&3041570_1016_2_2_651,Cas1
GCA_900637725.1&&2905070_1664_2_2_5093,Cas1
GCA_900638095.1&&1416918_980_2_2_4678,Cas1
GCA_900638165.1&&1615542_890_2_2_11331,Cas1
GCA_900638305.1&&1897191_2021_1_6_239,Cas1
GCA_900638305.1&&1899151_356_1_7_239,Cas2
GCA_900638355.1&&1560328_908_2_1_5500,Cas1
GCA_900638355.1&&1571168_275_1_7_5500,Cas2
GCA_900638435.1&&663891_893_2_2_3629,Cas1
GCA_900638535.1&&876962_302_2_1_7923,Cas2
GCA_900638645.1&&2909942_284_2_1_5078,Cas2
GCA_900638645.1&&2910230_1664_2_2_5078,Cas1
GCA_900638645.1&&671021_1676_2_1_6670,Cas1
GCA_900638665.1&&29156_914_1_2_3841,Cas1
GCA_901538385.1&&5902034_299_2_1_10286,Cas2
GCA_901542365.1&&1220594_311_2_2_53,Cas2
GCA_901542435.1&&1194115_329_2_2_5019,Cas2
GCA_901543605.1&&623367_308_1_3_9864,Cas2
GCA_902729405.1&&4471381_1031_2_1_6146,Cas1
GCA_902827205.1&&294019_257_1_1_6173,Cas2
GCA_902827225.1&&608350_968_1_6_2082,Cas1
GCA_902827225.1&&609315_257_2_7_2082,Cas2
GCA_903064525.1&&1333581_293_2_1_9972,Cas2
GCA_903064525.1&&1333883_1724_2_2_9972,Cas1
GCA_903064525.1&&1415119_290_2_1_820,Cas2
GCA_903064525.1&&1415426_1718_2_2_820,Cas1
GCA_903885985.1&&908218_1004_1_1_10102,Cas1
GCA_903886075.1&&634124_323_1_3_4582,Cas2
GCA_903886075.1&&889110_1004_1_1_7997,Cas1
GCA_903886285.1&&853558_329_1_2_3592,Cas2
GCA_903886385.1&&621597_911_1_2_10075,Cas1
GCA_903886385.1&&864952_623_1_1_8730,Cas1
GCA_903886385.1&&865955_329_1_2_8730,Cas2
GCA_903890795.1&&1387023_869_2_3_9375,Cas1
GCA_903890795.1&&894486_329_1_2_11301,Cas2
GCA_903890815.1&&482836_329_1_3_7098,Cas2
GCA_903891015.1&&913401_329_2_8_7763,Cas2
GCA_903891195.1&&869250_329_1_2_64,Cas2
GCA_903891305.1&&628883_911_1_2_3165,Cas1
GCA_903891305.1&&871277_329_1_2_11454,Cas2
GCA_905171745.1&&1579909_641_1_6_7914,Cas1
GCA_905171755.1&&1032977_278_2_1_4596,Cas2
GCA_905171755.1&&1579712_263_1_8_4069,Cas2
GCA_919162555.1&&3535322_848_2_2_1830,Cas1
